date_transaction,type_compte,anciennete_compte,age_client,statut_professionnel,revenus_mensuels,region,montant_transaction,type_transaction,categorie_marchand,pays_transaction,heure_transaction,jour_semaine,mode_paiement,nb_trans_24h,montant_total_24h,nb_pays_24h,distance_trans_precedente,temps_depuis_derniere_trans,montant_moyen_30j,ratio_montant_moyen,auth_3d_secure,ip_match_pays,appareil_connu,nb_tentatives_echouees,score_risque_marchand,is_fraud
2023-10-16 21:14:19,Courant,72.63196708713534,28.182004643572757,Indépendant,2969.4683809990656,Île-de-France,112.1274537913373,Virement,Autre,Italie,9,3,Carte physique,1.0,56.027593564093685,1,38.29073959731307,1204.7573394243273,685.2066225030359,0.1636403533021027,1,1,0,0.0,7.0,0
2023-01-08 22:32:25,Professionnel,119.149957728108,65.56678068249042,Salarié,3892.46675462518,Bourgogne-Franche-Comté,126.00491722962623,Achat en magasin,Alimentation,France,15,6,Mobile,4.0,222.45646078977234,1,32.24094161725209,840.7148370120186,893.385836541377,0.1410419911260708,1,1,1,0.0,3.0,0
2023-01-26 08:02:43,Courant,51.313253821388415,28.257003126888648,Salarié,4355.950697643395,Auvergne-Rhône-Alpes,80.4459878784143,Achat en magasin,Vêtements,France,18,4,Carte physique,2.0,116.83777903911505,1,8.050211312383821,600.4491737907877,1225.0479711242385,0.06566762263569828,0,1,1,0.0,3.0,0
2023-10-22 01:10:57,Professionnel,63.910656302729734,58.57312666304828,Étudiant,874.0777163304758,Bretagne,17.709909681444927,Virement,Autre,Espagne,16,5,Carte physique,0.0,0.0,1,28.927795386352404,526.2182825505082,,0.08289120857585025,1,1,1,0.0,3.0,0
2023-06-09 23:18:02,Épargne,66.52494361413855,75.3001504681074,Salarié,4249.343261448619,Île-de-France,146.20487181732793,Achat en magasin,Alimentation,France,14,0,Carte physique,1.0,142.61057990865592,1,9.631180586165533,1152.6914199350854,1490.1459271826031,0.09811446593942334,0,0,1,,1.0,0
2023-03-31 10:32:31,Courant,59.14655216943058,33.4771302723529,Salarié,3482.1585335219024,Auvergne-Rhône-Alpes,56.405371439446796,Achat en ligne,Divertissement,France,11,6,Sans contact,0.0,0.0,1,61.94406356841715,369.0131830683236,635.3087348285594,0.08878419002796807,1,1,0,0.0,7.0,0
2023-10-14 22:50:55,Courant,60.69894871238183,37.54086579885364,Indépendant,4097.980577121427,Grand Est,52.83147347746877,Achat en ligne,Autre,Allemagne,21,0,Mobile,1.0,137.29972691821072,1,21.20601709783227,2458.462432776174,,0.038438175184081644,1,1,1,0.0,3.0,0
2023-10-01 02:22:10,Professionnel,119.56329712800861,33.16809943324667,Salarié,3053.07458399399,Île-de-France,126.89530798801985,Virement,Autre,France,17,6,Sans contact,2.0,125.72649064797703,3,10.11704022941694,914.453865111696,875.8498663947233,0.14488248826292718,1,1,1,0.0,,0
2023-11-10 18:20:07,Épargne,38.85933003024655,63.620366175970865,Indépendant,2936.4529214776603,Île-de-France,60.00596418495525,Retrait ATM,Autre,France,15,3,Carte virtuelle,4.0,151.34288398836915,1,13.691953811704291,378.90254070171846,575.115503648982,0.1043372397444175,1,1,0,1.0,2.0,0
2023-05-16 23:45:59,Jeune,34.299952314882745,46.94270280228684,Salarié,5442.437068588426,Hauts-de-France,134.72288857242822,Retrait ATM,Autre,Italie,5,2,Carte physique,3.0,135.29117971250696,1,36.52293916163007,627.4787981937266,,0.10555038287763091,1,1,1,1.0,5.0,0
2023-09-05 12:55:20,Professionnel,133.17156254217838,22.809583741229307,Retraité,2632.4500622349897,Grand Est,55.102755779320304,Prélèvement,Autre,France,17,5,Carte physique,1.0,135.55991224246154,1,20.380846561400553,644.6959034589204,677.394283964293,0.08134517382822336,1,1,0,1.0,5.0,0
2023-06-28 06:38:48,Courant,36.614072104484194,28.805377950522242,Indépendant,3923.1587183131705,Grand Est,106.99467517548437,Virement,Autre,Allemagne,20,3,En ligne,2.0,188.10818898943697,1,12.482106347789433,586.2558662540209,709.8824478711648,0.15072168004202102,1,1,1,,3.0,0
2023-07-16 23:01:43,Courant,68.89137325131186,54.95098557737944,Indépendant,2984.6021598016937,Bretagne,126.94845484556888,Virement,Autre,France,8,4,Carte physique,3.0,86.34726254811046,2,52.69733231649777,787.0832510861126,999.5774936400271,0.1270021140464835,1,1,1,0.0,5.0,0
2023-08-12 08:16:38,Jeune,58.06043580104059,33.980567022474645,Salarié,3153.2038451375756,Provence-Alpes-Côte d'Azur,125.14451164086042,Virement,Autre,France,10,0,En ligne,3.0,24.497354311343493,1,31.032467487884503,1501.1246211521502,909.8823697319217,0.13753922023759146,1,1,1,0.0,,0
2023-12-17 19:55:21,Épargne,107.7454740764577,18.517717110612036,Salarié,5267.498452700334,Île-de-France,70.14941780684967,Achat en magasin,Divertissement,Belgique,7,0,Carte physique,4.0,258.908771027831,1,20.19229989006692,261.64298143304234,949.0278309393213,0.07391713448215499,1,1,1,0.0,1.0,0
2023-07-15 08:43:43,Courant,38.67523970375231,53.436889397026974,Salarié,3480.202595704817,Provence-Alpes-Côte d'Azur,123.24769423694525,Virement,Autre,France,16,0,En ligne,3.0,139.4462925299811,1,13.839487113922546,1305.864074067888,574.4750327049104,0.21453968792452932,1,1,1,0.0,3.0,0
2023-02-05 23:48:16,Professionnel,16.894103611125754,50.538498432864905,Indépendant,4801.302043586679,Auvergne-Rhône-Alpes,59.56440805342314,Achat en ligne,Alimentation,France,9,0,En ligne,0.0,0.0,1,25.933180650314334,597.8930187010799,,0.07352675076898528,1,1,1,0.0,1.0,0
2023-10-14 23:45:25,Professionnel,110.92285736140958,33.6207907990531,Salarié,3224.506064718951,Bourgogne-Franche-Comté,57.28434166711851,Retrait ATM,Autre,France,20,2,Sans contact,0.0,0.0,1,3.9829559155109857,2589.7215463435323,595.0085418856883,0.09627482235057368,1,1,0,2.0,3.0,0
2023-11-28 05:13:21,Épargne,27.722504339485774,39.74653056604522,Salarié,5401.562018618548,Auvergne-Rhône-Alpes,84.0872261136078,Virement,Autre,France,8,0,Sans contact,3.0,226.704644999707,1,44.725216453409864,548.2976069232626,1457.8366028273003,0.05767945869278535,0,1,1,0.0,7.0,0
2023-03-27 00:59:43,Courant,48.03320730603821,40.041121566736614,Salarié,2548.378187309532,Grand Est,116.40476860599021,Prélèvement,Autre,Italie,22,5,Sans contact,0.0,0.0,1,11.256978734940834,746.2634916463334,418.1611192303183,0.27837300804113213,1,1,1,0.0,,0
2023-09-19 19:10:17,Épargne,26.150206562094304,42.09103122545302,Salarié,,Normandie,97.93029730456797,Achat en ligne,Électronique,France,3,5,En ligne,1.0,43.321925652869,1,24.58052927225633,571.9500446492857,1065.6601929264211,0.09189636429567713,1,1,1,,9.0,0
2023-04-22 11:18:49,Épargne,56.41306612124152,65.47643349530131,Retraité,,Hauts-de-France,242.98082902040642,Prélèvement,Autre,France,8,6,En ligne,6.0,581.3021925723212,1,3.3174952220256424,1427.3985968052177,,0.48242603148025315,1,1,1,0.0,,0
2023-06-04 07:25:33,Professionnel,100.28114041252915,56.088628309943914,Salarié,5175.578608163289,Île-de-France,105.24063440112775,Retrait ATM,Autre,France,22,2,En ligne,0.0,0.0,1,,1861.4279028759145,,0.08681907408290984,1,1,1,0.0,3.0,0
2023-04-17 10:08:16,Jeune,54.15090088027433,53.748393725815795,Retraité,1893.2197082349835,Normandie,100.07124507016594,Achat en ligne,Alimentation,France,15,2,En ligne,0.0,0.0,1,30.00420853752345,696.0902292597445,442.64483009506165,0.22607571187191955,0,1,1,,,0
2023-09-11 22:54:21,Épargne,53.47601643100202,43.63336813262993,Salarié,4554.038653149705,Île-de-France,28.583421255285213,Achat en ligne,Vêtements,France,23,3,Sans contact,1.0,25.28236056968521,1,4.141085013702806,514.556469084161,1400.490397841297,0.020409580315112075,1,1,1,,3.0,0
2023-02-27 17:08:19,Professionnel,26.948056748147028,33.570272000073984,Indépendant,7077.255482745443,Auvergne-Rhône-Alpes,262.4687759645294,Retrait ATM,Autre,France,12,4,Carte virtuelle,1.0,10.046940664365593,3,9.340665154805944,1720.6234908353176,1903.9793244537268,0.13785274482423,1,1,1,0.0,5.0,0
2023-07-10 02:47:52,Jeune,29.493222846486958,66.6096977284728,,,Grand Est,120.8875493193184,Achat en ligne,Électronique,Italie,19,2,Sans contact,2.0,22.82610797374285,1,59.42292127673903,810.4459179256494,1890.4554432998393,0.06394625683867271,1,1,1,0.0,6.0,0
2023-03-27 23:13:20,Courant,29.674286664617455,44.77302254239077,Retraité,1535.6320649782429,Occitanie,123.0316757931094,Achat en magasin,Vêtements,France,21,4,Carte physique,3.0,235.78484360458387,1,,713.1473621667972,479.01686704378307,0.2568420535009346,0,1,1,0.0,4.0,0
2023-02-06 12:26:17,Courant,26.895929453270007,30.65914997788275,Salarié,5488.809847050977,Pays de la Loire,113.49154959961288,Virement,Autre,France,19,2,Carte physique,4.0,230.0847841338841,1,0.9758607742528465,995.1983463389369,1805.3240263632729,0.062864919506021,1,1,1,,2.0,0
2023-08-03 12:16:56,Professionnel,53.81182905088659,85.0,Salarié,4543.862516731583,Île-de-France,65.0786050901207,Achat en magasin,Alimentation,France,11,4,Carte virtuelle,1.0,110.36806396350613,1,30.196702320309143,917.8054471059296,1414.9508795058155,0.045993543686018275,1,1,1,0.0,,0
2023-02-09 15:40:32,Courant,56.593958814334435,48.430809755391024,Salarié,4891.882149040435,Bretagne,50.01659888063743,Prélèvement,Autre,France,10,0,Carte physique,2.0,80.37251617022821,1,32.497656057466344,379.52285327949363,1578.9418593803791,0.03167728981500645,1,1,0,0.0,3.0,0
2023-10-01 12:17:09,Courant,69.1380980319796,27.93616196891819,Indépendant,5742.385518743204,Provence-Alpes-Côte d'Azur,196.44526919026166,Retrait ATM,Autre,France,11,0,En ligne,0.0,0.0,1,34.5458554577432,1675.0535338394911,1444.1906252794115,0.13602447332896572,0,1,1,0.0,1.0,0
2023-12-30 14:47:38,Courant,21.81330159031491,58.2133268054334,Salarié,6032.736067610928,Occitanie,51.92333812777333,Achat en ligne,Voyage,France,19,0,Carte virtuelle,4.0,82.09847860254898,1,,940.2190976348671,1816.4415992147285,0.028585195444885466,1,1,1,1.0,5.0,0
2023-05-05 16:17:59,Courant,29.11665618741377,59.47383190115976,Salarié,4090.2390728351024,Île-de-France,162.59023128819373,Achat en ligne,Vêtements,France,9,0,En ligne,3.0,42.26414273633975,1,34.58409786632139,541.8591433686471,1226.8411984726472,0.1325275280049366,1,1,1,0.0,4.0,0
2023-11-28 01:44:15,Courant,101.32105217245774,38.98041477623159,Indépendant,4803.448563492098,Provence-Alpes-Côte d'Azur,53.87978793247436,Achat en magasin,Alimentation,France,8,0,Mobile,1.0,55.161104789906254,1,26.01277681446607,506.33495479761706,1829.934674068759,0.029443558120397607,0,1,1,0.0,3.0,0
2023-03-16 09:13:55,Courant,82.9737477499658,31.5947183473885,Salarié,5640.897255826831,Provence-Alpes-Côte d'Azur,87.91327872058342,Prélèvement,Autre,France,14,2,En ligne,3.0,415.55387440154664,1,6.095829769809392,445.9161908334086,2092.662351367322,0.04201025486177542,1,1,1,0.0,4.0,0
2023-02-13 08:16:30,Jeune,24.133047120797595,41.10040423376786,Retraité,1262.1182913655043,Bourgogne-Franche-Comté,103.09543769157062,Achat en magasin,Alimentation,France,9,2,Carte virtuelle,2.0,232.1514739888308,1,16.774047131698186,898.6287519986316,259.2407759239302,0.39768218299818014,1,1,1,0.0,1.0,0
2023-01-04 09:49:13,Épargne,31.92953659428634,55.232633388777735,,1292.035900834996,Bretagne,101.18972654484071,Achat en ligne,Alimentation,France,10,6,En ligne,1.0,74.8777954690352,1,,1095.3280580434985,443.6259979680705,0.22809692625841943,1,1,1,0.0,,0
2023-06-12 14:07:49,Épargne,25.471102471853673,56.94384667139502,Retraité,1782.4501128155616,Île-de-France,351.176311403804,Retrait ATM,Autre,France,11,4,Carte virtuelle,3.0,279.409689404289,2,34.43960788426501,628.4223710069581,411.8327237395418,0.8527158993463104,1,1,1,,3.0,0
2023-04-24 06:12:06,Courant,21.24948815613633,30.690385475851357,,,Auvergne-Rhône-Alpes,737.9000541930036,Achat en ligne,Voyage,France,0,2,En ligne,39.0,11322.800059714205,3,9317.10822919294,67.94403888342516,490.5073584564273,1.5043608245044353,0,1,1,5.0,2.0,1
2023-04-29 17:30:48,Épargne,63.93802592011759,66.16860573457171,Retraité,1990.6923919361893,Auvergne-Rhône-Alpes,65.30537670256277,Achat en ligne,Voyage,France,18,2,Mobile,2.0,70.19398748854677,1,39.509330305214576,655.0940578052854,474.0809240048892,0.13775153859995698,1,0,1,0.0,,0
2023-05-23 09:05:39,Épargne,64.10881235279936,22.155682927479194,Retraité,2282.4468221058387,Provence-Alpes-Côte d'Azur,36.87248544640009,Achat en magasin,Autre,France,16,3,Mobile,0.0,0.0,1,8.441354510224114,1153.025283097452,467.51676109752424,0.07886879897062872,1,1,1,0.0,5.0,0
2023-12-24 18:40:45,Épargne,42.496131829733656,36.00633111574721,Salarié,3264.889889060031,Île-de-France,160.81340591971718,Virement,Autre,France,15,5,Carte virtuelle,3.0,66.62259936266739,1,2.529893743967518,774.824361047092,1049.7173425976878,0.15319686490246942,0,1,1,0.0,4.0,0
2023-07-09 06:30:04,Courant,35.56830909501462,43.19656964543032,Salarié,,Pays de la Loire,218.72749481205594,Prélèvement,Autre,France,21,2,Carte physique,3.0,448.79716714618473,1,37.83756904712524,662.2964128188653,1598.3539189371502,0.1368454709689717,1,1,1,,2.0,0
2023-10-11 01:02:50,Courant,32.46713308416785,40.35359740960885,Retraité,1666.3730638302163,Île-de-France,74.16486284199449,Prélèvement,Autre,France,20,3,En ligne,2.0,161.11234843251754,1,17.81937259167252,621.7197499417276,,0.1811036042359742,1,0,1,0.0,3.0,0
2023-11-14 12:15:23,Professionnel,32.64030344439548,37.276382371805326,Salarié,4120.958366404304,Auvergne-Rhône-Alpes,88.27222378580235,Achat en ligne,Divertissement,Italie,22,2,En ligne,1.0,52.16968044504021,1,15.014850518491539,611.634569337253,840.6608309830708,0.10500337417002836,1,1,1,,,0
2023-07-19 14:55:27,Épargne,68.1120232326333,64.03253395058064,Étudiant,,Hauts-de-France,35.422154963998295,Achat en magasin,Alimentation,France,18,0,Sans contact,0.0,0.0,1,4.989481464267141,550.6455088344859,264.64416196148096,0.13384823871215418,1,1,1,1.0,4.0,0
2023-06-11 10:08:12,Épargne,81.87569916228772,42.896326435150925,Retraité,2893.193970395366,Hauts-de-France,104.48071513431985,Achat en magasin,Vêtements,France,13,5,Sans contact,2.0,118.08538158656236,1,28.381879983801745,1458.7762993153149,744.0512841620241,0.1404213894368714,1,1,1,0.0,,0
2023-05-10 19:14:32,Épargne,40.95260030836351,50.639483240607966,Retraité,2811.3652724588082,Bretagne,71.91669021058216,Achat en ligne,Alimentation,France,13,1,Carte physique,0.0,0.0,1,23.843914944987393,893.7989568776168,,0.09499005954600367,0,1,1,1.0,7.0,0
2023-04-18 00:44:32,Courant,58.74761932194168,49.92912886311998,Salarié,2849.51112732418,Île-de-France,57.278726687645296,Achat en ligne,Électronique,France,21,3,Carte physique,3.0,347.1719786017298,1,23.113235499917756,370.26022951076567,658.8203527692372,0.08694134364077263,1,1,1,0.0,4.0,0
2023-06-05 17:38:07,Professionnel,137.88836653193619,50.47138092676529,Salarié,4288.815792436406,Auvergne-Rhône-Alpes,32.77992646014848,Achat en magasin,Alimentation,France,17,3,Carte physique,1.0,142.1077161282775,1,44.098886767965595,871.5508840262592,1383.6821847538924,0.02369035810486991,1,1,1,1.0,2.0,0
2023-02-09 10:22:17,Courant,84.04339132613237,42.48618166372845,Indépendant,5637.095353541932,Bretagne,141.85444990769298,Achat en ligne,Électronique,Belgique,10,1,Sans contact,-5.0,134.62816634052473,1,6.635075117994309,286.6205004297323,1976.290036703636,0.07177815364808493,1,0,1,0.0,3.0,0
2023-09-06 22:13:15,Épargne,70.4488120231756,18.0,Salarié,,Hauts-de-France,108.02350660722784,Achat en ligne,Divertissement,France,18,5,Carte physique,1.0,88.92554754453067,1,14.122655775768642,1645.748363766076,1173.5897332415072,0.0920453745866216,1,1,1,,,0
2023-01-19 07:37:31,Jeune,99.531292451977,58.53339624024897,Étudiant,271.4906422689777,Île-de-France,87.03584167817101,Retrait ATM,Autre,France,23,0,Carte physique,0.0,0.0,1,12.242502178635915,1022.6749316632512,71.6188783394151,1.215263959674041,1,1,1,,1.0,0
2023-10-13 20:26:04,Professionnel,65.8594898187889,43.75758994363143,,2848.560199084981,Île-de-France,69.96472969298192,Achat en ligne,Autre,France,12,0,En ligne,0.0,0.0,1,97.19903861029908,980.9481076864134,1020.253679049323,0.068575817102836,1,1,1,1.0,4.0,0
2023-09-12 21:55:44,Courant,105.47489287946442,37.98845482552661,Étudiant,589.2729130343582,Occitanie,104.56629855443785,Achat en magasin,Alimentation,France,21,0,Sans contact,0.0,0.0,1,,1499.5177089789177,125.48541532174715,0.8332944373362253,1,1,1,0.0,3.0,0
2023-06-07 21:27:23,Courant,18.599824232878472,38.019126187852905,Indépendant,4162.6669367217655,Pays de la Loire,56.27092536556296,Achat en ligne,Autre,France,10,6,Sans contact,4.0,441.2427402866708,1,20.967615744926245,681.6280433305411,928.4298171765178,0.06060870119045783,1,1,1,,1.0,0
2023-05-21 01:00:55,Épargne,76.10498762945711,49.57100858516526,Indépendant,4665.9835765777725,Hauts-de-France,119.90821706844719,Achat en magasin,Divertissement,France,13,2,Carte physique,1.0,39.79015377880559,1,,1866.9033476160355,1276.2864717614277,0.09395086426244065,1,1,1,2.0,1.0,0
2023-04-16 03:06:36,Professionnel,14.122965215462262,37.49310134470833,,2843.9930124418834,Grand Est,71.98581664410429,Achat en ligne,Divertissement,France,21,1,Sans contact,2.0,122.17235615480946,1,22.2247537295118,314.2698345167348,875.5094945094588,0.08222162877221267,0,1,0,0.0,3.0,0
2023-10-23 00:13:33,Épargne,32.26484704576062,41.72514834819637,Indépendant,9998.750591308932,Occitanie,75.0529756832795,Retrait ATM,Autre,France,9,1,Sans contact,5.0,408.9556697528151,1,22.00458397985512,1651.4445135470044,2031.7976819906353,0.03693919741543707,1,1,1,0.0,2.0,0
2023-03-20 21:19:39,Épargne,36.137452373271856,55.40662619436013,,,Normandie,41.958642238342975,Achat en ligne,Électronique,Allemagne,4,5,Mobile,0.0,0.0,1,9.60709728620682,1048.7901577568723,93.43348927163336,0.44907497906194244,1,1,1,0.0,4.0,0
2023-08-22 18:17:07,Courant,59.868491665543566,48.05658751719606,Salarié,4871.758539871684,Normandie,80.7479905531577,Achat en ligne,Alimentation,France,19,4,En ligne,3.0,119.67297542778836,1,29.102352621030263,373.95762061775685,1741.192318208424,0.04637511302384004,0,1,1,0.0,6.0,0
2023-03-24 22:48:25,Épargne,109.23211522040422,31.83834770561127,,4112.696138568801,Hauts-de-France,122.68529409612998,Achat en ligne,Vêtements,France,20,1,Mobile,4.0,460.1030984929263,1,41.888547677779485,1130.5506423645654,1437.770627735925,0.08533022703998622,1,1,1,0.0,2.0,0
2023-03-03 15:52:02,Épargne,57.473456053502275,53.25151640733964,Retraité,2004.0556427684605,Grand Est,87.07261870201556,Achat en ligne,Services,Autre Europe,0,0,Carte physique,2.0,74.37500042595566,1,13.348476776324583,819.1632120904214,607.0867259364489,0.1434269849463493,1,1,1,0.0,,0
2023-07-16 00:46:40,Jeune,49.07489372202171,40.48022714951045,Salarié,5462.661592869672,Nouvelle-Aquitaine,47.59994037491811,Virement,Autre,Allemagne,17,4,Carte physique,2.0,113.83698857696214,1,15.01798546504184,674.9465208168953,1791.2643976185618,0.026573374895521265,1,1,1,0.0,5.0,0
2023-11-09 23:36:49,Courant,35.45674579536183,57.63586875778116,Salarié,3074.5024582062306,Auvergne-Rhône-Alpes,33.043164286702606,Retrait ATM,Autre,France,12,3,Carte physique,5.0,80.29877153944494,1,28.84019773634922,1095.1997363887776,916.3906259081328,0.03605794663597437,0,1,1,0.0,10.0,0
2023-08-03 14:52:42,Professionnel,102.55817672442707,39.245965240579295,Salarié,,Hauts-de-France,64.57669155136752,Achat en ligne,Alimentation,France,12,5,Carte physique,2.0,195.64550025216644,1,25.620523569863384,1072.7635421333334,1577.0836604020133,0.04094690292771553,1,1,1,0.0,1.0,0
2023-07-26 10:50:27,Courant,45.42330032020302,47.24328873093711,Salarié,3699.912697033156,Pays de la Loire,131.8631976691641,Retrait ATM,Autre,France,12,3,Sans contact,1.0,13.06882679756086,1,54.969090679214936,1199.7556675425042,1311.110893687421,0.10057364201917866,1,1,1,,6.0,0
2023-06-16 10:31:25,Épargne,24.936573569853195,53.97633551205573,,2750.1409234348303,Auvergne-Rhône-Alpes,157.8565472673366,Achat en magasin,Vêtements,France,9,2,Carte physique,4.0,205.41171083844333,1,22.082664359625245,555.8487545937261,802.330072593159,0.19674763873319454,1,1,1,0.0,4.0,0
2023-05-12 03:48:13,Professionnel,35.72753980451477,32.00096691630231,Retraité,1551.8378727449822,Hauts-de-France,39.08925932604464,Achat en magasin,Vêtements,France,14,6,Carte physique,1.0,30.11068795442124,1,13.085560300097072,1567.6845138002402,461.4136143024177,0.08471631116724035,1,1,1,0.0,3.0,0
2023-03-10 14:44:22,Courant,37.89715546484371,55.729109854290016,Indépendant,3282.3423258359126,Hauts-de-France,138.09963799180986,Achat en magasin,Voyage,France,15,4,En ligne,3.0,115.23950859231635,1,9.072755402557856,982.7771290104827,949.9754546055078,0.14537179599988495,0,1,1,0.0,1.0,0
2023-12-05 15:31:10,Courant,52.29820489894719,70.49901777976322,Salarié,5331.66375806293,Normandie,122.4974206383263,Achat en ligne,Alimentation,Allemagne,9,2,Carte physique,1.0,25.22527730627528,1,25.97747094212167,467.29692473106434,1504.771816469563,0.0814059775027718,1,1,0,0.0,9.0,0
2023-06-19 13:07:13,Professionnel,35.19537836481223,52.111050627622326,,2133.98231550081,Pays de la Loire,86.44689745893868,Achat en ligne,Vêtements,France,19,0,Carte physique,2.0,235.10017612314056,1,28.48082447056141,640.5712402598297,719.1635243389519,0.12020478588426718,0,1,1,0.0,4.0,0
2023-04-30 15:39:26,Épargne,57.66950089956795,48.04818361298226,Salarié,3214.4040875678875,Pays de la Loire,78.41470848998588,Achat en magasin,Électronique,France,17,3,Carte physique,5.0,467.1273712444619,2,7.752270774745199,1513.301106790615,484.62037702597434,0.16180646173238206,1,1,1,0.0,5.0,0
2023-07-30 04:29:25,Courant,67.69291366698981,58.39843149230329,Salarié,3772.619686131896,Occitanie,70.28163665283195,Retrait ATM,Autre,France,21,6,Sans contact,2.0,76.70590179763943,1,13.185499845248462,798.5910157777395,,0.06769899701208976,1,1,1,,1.0,0
2023-11-29 18:36:05,Courant,56.78303355177859,57.463752488902855,Indépendant,3421.6302687372063,Grand Est,80.45019655372059,Virement,Autre,France,10,1,Carte physique,3.0,141.77056079830777,1,14.16977646596614,1060.6393331175095,911.5768872608792,0.08825387927008398,1,1,1,,1.0,0
2023-05-28 07:56:36,Épargne,78.9363107122604,47.10487361286198,Retraité,2192.907342612334,Auvergne-Rhône-Alpes,43.4473191781362,Prélèvement,Autre,France,12,3,En ligne,2.0,69.54281906439094,1,7.849347261037561,894.3134903686743,584.7043847360882,0.07430647060693166,1,1,1,0.0,7.0,0
2023-09-02 04:10:22,Jeune,28.706372611782303,30.88328797583834,Retraité,1805.9010304438948,Occitanie,103.88620582192509,Achat en magasin,Voyage,France,8,4,Sans contact,6.0,658.0686330930304,1,22.276958142926894,1137.7579515595019,574.2269347243545,0.18091489538329208,0,1,1,1.0,,0
2023-07-07 15:28:22,Courant,91.46812564511117,35.22853772559332,Retraité,,Hauts-de-France,91.00060603113667,Achat en magasin,Électronique,France,4,2,Carte physique,0.0,0.0,1,8.984650185030246,733.7723444237574,254.3861337437628,0.35772628284370034,1,1,1,1.0,6.0,0
2023-06-28 04:13:17,Professionnel,63.02858590284464,39.54259207211245,Indépendant,7917.811641272614,Bretagne,85.68901387465509,Virement,Autre,Allemagne,12,0,Mobile,4.0,577.0244072498375,1,15.054964953265173,1017.6923193313917,1311.3446642127167,0.06534438749258925,1,1,1,0.0,5.0,0
2023-06-01 07:49:44,Courant,95.4814373043451,25.917302042320852,Indépendant,2719.08622005564,Île-de-France,184.7087574820587,Achat en magasin,Vêtements,France,7,5,Carte physique,2.0,209.7617183265334,1,17.39844271955424,1019.9554879663751,952.3898022733334,0.1939423931683886,1,1,1,0.0,3.0,0
2023-01-05 21:39:35,Courant,91.49211081519385,65.81173994009255,Salarié,5531.646482033873,Provence-Alpes-Côte d'Azur,76.63100941753231,Virement,Autre,France,16,3,Carte virtuelle,1.0,161.79269687680596,3,40.089770695409385,335.2146522280996,1120.0884215610042,0.06841514289625097,0,1,1,0.0,4.0,0
2023-03-12 14:46:42,Courant,43.31069796749896,30.988700341735154,,2343.2526468985398,Pays de la Loire,61.991393803742206,Achat en magasin,Services,France,12,6,Carte physique,1.0,83.8488800610263,1,15.35053330944013,871.6031489675049,,0.16439404945640923,1,1,1,0.0,3.0,0
2023-08-13 20:08:29,Professionnel,4.438309141297464,37.39836782944427,Étudiant,234.7023997690783,Provence-Alpes-Côte d'Azur,1991.7376033021435,Achat en ligne,Voyage,France,21,5,En ligne,18.0,2240.9691752494,3,50.74553985850873,52.898817863573036,347.2395832620854,5.7359175028120095,0,1,0,6.0,6.0,1
2023-11-11 07:04:36,Courant,37.34846532437004,31.56093356510196,Retraité,1488.4935869110577,Nouvelle-Aquitaine,64.35368001555656,Achat en ligne,Vêtements,France,13,0,Sans contact,0.0,0.0,1,21.867243476477427,794.6846972858777,460.6339310692921,0.13970677293826186,1,1,1,0.0,3.0,0
2023-08-05 04:21:59,Professionnel,53.541827071697085,53.82363322032593,Indépendant,3261.3002826292104,Hauts-de-France,57.183076062910665,Virement,Autre,France,23,6,En ligne,1.0,54.10082365790167,1,100000.0,736.9832935836886,595.1460893381968,0.0960824192367597,1,1,1,0.0,4.0,0
2023-02-19 18:43:30,Courant,104.02809648073084,59.849585491649094,Salarié,3519.129923281409,Grand Est,177.88373530216097,Achat en magasin,Autre,France,16,2,En ligne,1.0,7.171422365791652,1,53.58870154032664,1128.6544808222723,559.4139004668091,0.3179823296377225,1,1,1,0.0,1.0,0
2023-04-24 04:01:48,Jeune,123.6400979939813,25.36150044985784,,306.4954339750353,Auvergne-Rhône-Alpes,117.82212087513939,Achat en magasin,Autre,Royaume-Uni,17,5,Sans contact,2.0,92.462151077425,2,7.1939920674964615,761.6224437326963,120.52455645722574,0.9775777180889651,1,1,1,1.0,3.0,0
2023-10-30 21:42:20,Professionnel,44.32000998299145,54.91938580377785,Salarié,2604.4907138923054,Bretagne,73.57429300826112,Achat en magasin,Vêtements,France,20,4,Sans contact,1.0,94.98516590689233,1,13.153314545578755,1495.3106571208996,,0.08136790219655758,1,1,0,0.0,3.0,0
2023-04-06 11:28:27,Épargne,38.93550584831175,27.090941768975032,Retraité,1908.7578738447073,Provence-Alpes-Côte d'Azur,112.83456829693617,Achat en magasin,Vêtements,France,6,3,En ligne,2.0,183.14556021461672,3,2.8401819125440744,511.60340998724666,425.7641285022843,0.2650166154059425,1,1,1,1.0,3.0,0
2023-02-12 19:02:18,Professionnel,76.77890532052132,39.03357983343813,Salarié,,Auvergne-Rhône-Alpes,113.76668368323955,Achat en ligne,Vêtements,Espagne,15,5,En ligne,1.0,86.02633367150013,1,14.955737729053325,1047.3140383733253,1998.1941637095317,0.056934749259820824,1,1,1,0.0,6.0,0
2023-01-30 20:36:17,Épargne,55.41604654014253,84.75933379969592,Salarié,4812.27726861235,Grand Est,178.53603896800348,Achat en magasin,Alimentation,Italie,19,6,Sans contact,4.0,857.6814006296061,1,21.959919143550586,699.1180079665667,1773.7770260599596,0.10065303380582198,1,1,1,0.0,4.0,0
